Semaine;Nice (FR);Mallorca (ES);Benidorm (ES);reta (SI);Agadir (MA);Ibiza (ES);Djerba (TN);Lloret de Mar (ES);Corfu (GR);Santorini Island (GR);Marbella (ES);Faro (PT);Málaga (ES);Bodrum (TR);Mykonos (GR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Dubrovnik (HR);Antibes (FR);Le Touquet (BE);Torremolinos (ES);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Sitges (ES);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR);Saint Jean de Monts (FR);Plage de la Palmyre (FR)
2022-01-30;7,00;14,00;1,00;2,00;11,00;14,00;1,00;2,00;11,00;14,00;1,00;1,00;1,00;1,00;9,00;1,00;0,00;0,50;1,00;0,50;0,50;2,00;1,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-06;10,00;14,00;1,00;3,00;12,00;14,00;1,00;3,00;12,00;19,00;1,00;1,00;1,00;1,00;10,00;0,50;0,00;0,50;1,00;0,50;1,00;1,00;1,00;0,00;0,50;0,00;0,50;1,00;0,00;0,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-13;8,00;17,00;1,00;4,00;17,00;17,00;1,00;4,00;17,00;20,00;2,00;1,00;2,00;1,00;11,00;1,00;0,50;1,00;1,00;0,50;1,00;2,00;2,00;0,00;0,50;0,00;0,00;2,00;0,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-20;11,00;17,00;1,00;3,00;15,00;17,00;1,00;3,00;15,00;18,00;2,00;1,00;2,00;1,00;11,00;1,00;0,00;1,00;1,00;0,50;2,00;2,00;1,00;0,00;0,50;0,50;0,50;1,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-02-27;8,00;15,00;2,00;3,00;13,00;15,00;2,00;3,00;13,00;15,00;1,00;1,00;1,00;0,50;10,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;1,00;0,00;0,50;0,00;0,50;1,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2022-03-06;9,00;17,00;1,00;3,00;15,00;17,00;1,00;3,00;15,00;15,00;2,00;2,00;1,00;1,00;10,00;1,00;0,50;1,00;1,00;0,50;1,00;1,00;2,00;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-13;12,00;21,00;2,00;5,00;21,00;21,00;2,00;5,00;21,00;19,00;2,00;1,00;2,00;1,00;15,00;3,00;0,50;0,50;0,50;0,50;1,00;2,00;1,00;0,00;0,50;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-03-20;14,00;24,00;3,00;5,00;24,00;24,00;3,00;5,00;24,00;25,00;3,00;2,00;2,00;2,00;16,00;2,00;0,50;0,50;0,50;0,50;2,00;2,00;2,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2022-03-27;13,00;26,00;3,00;6,00;30,00;26,00;3,00;6,00;30,00;31,00;3,00;2,00;2,00;1,00;16,00;2,00;0,50;1,00;1,00;0,50;2,00;2,00;3,00;0,00;0,50;0,00;0,50;1,00;0,00;0,50;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2022-04-03;15,00;27,00;2,00;6,00;31,00;27,00;2,00;6,00;31,00;32,00;1,00;1,00;2,00;1,00;18,00;2,00;0,50;1,00;1,00;0,50;2,00;3,00;2,00;0,00;0,00;0,00;0,50;1,00;0,50;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2022-04-10;17,00;30,00;3,00;6,00;31,00;30,00;3,00;6,00;31,00;31,00;2,00;2,00;1,00;2,00;17,00;1,00;0,00;0,50;0,50;1,00;3,00;3,00;4,00;0,50;0,50;0,00;0,00;1,00;0,00;0,00;0,50;0,00;1,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00
2022-04-17;18,00;33,00;4,00;8,00;38,00;33,00;4,00;8,00;38,00;40,00;3,00;2,00;2,00;2,00;22,00;1,00;0,50;1,00;1,00;1,00;4,00;3,00;4,00;0,00;0,50;0,50;0,50;2,00;0,00;0,50;0,50;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00
2022-04-24;16,00;35,00;3,00;8,00;38,00;35,00;3,00;8,00;38,00;45,00;2,00;1,00;3,00;3,00;23,00;3,00;0,50;1,00;2,00;0,50;3,00;4,00;4,00;0,50;0,50;0,00;0,00;2,00;0,50;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00
2022-05-01;14,00;38,00;4,00;8,00;37,00;38,00;4,00;8,00;37,00;43,00;3,00;2,00;2,00;2,00;25,00;2,00;0,50;1,00;1,00;1,00;2,00;4,00;2,00;0,00;0,50;0,00;0,50;2,00;0,50;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2022-05-08;17,00;40,00;4,00;8,00;41,00;40,00;4,00;8,00;41,00;49,00;2,00;1,00;2,00;2,00;25,00;2,00;0,50;1,00;1,00;1,00;2,00;6,00;2,00;0,00;0,00;0,50;0,50;2,00;0,50;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2022-05-15;16,00;39,00;4,00;6,00;43,00;39,00;4,00;6,00;43,00;46,00;3,00;2,00;2,00;2,00;27,00;1,00;0,00;1,00;1,00;1,00;3,00;4,00;3,00;0,00;0,50;0,00;0,50;3,00;0,50;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00
2022-05-22;18,00;39,00;5,00;7,00;46,00;39,00;5,00;7,00;46,00;49,00;2,00;1,00;2,00;3,00;26,00;2,00;0,50;0,50;1,00;1,00;5,00;5,00;3,00;0,00;0,50;0,00;0,50;2,00;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2022-05-29;19,00;43,00;4,00;9,00;50,00;43,00;4,00;9,00;50,00;48,00;3,00;1,00;2,00;4,00;32,00;2,00;0,50;1,00;1,00;1,00;5,00;5,00;5,00;0,50;0,50;0,00;0,50;3,00;0,50;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2022-06-05;17,00;43,00;5,00;7,00;55,00;43,00;5,00;7,00;55,00;55,00;1,00;2,00;3,00;4,00;37,00;1,00;0,50;1,00;2,00;0,50;3,00;6,00;3,00;0,50;0,50;0,00;0,50;2,00;0,50;0,50;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00
2022-06-12;18,00;43,00;6,00;6,00;56,00;43,00;6,00;6,00;56,00;57,00;2,00;2,00;1,00;3,00;38,00;2,00;0,50;1,00;2,00;0,50;3,00;6,00;4,00;0,00;0,50;0,00;0,50;3,00;0,50;0,50;1,00;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2022-06-19;19,00;43,00;5,00;9,00;51,00;43,00;5,00;9,00;51,00;55,00;2,00;2,00;1,00;5,00;42,00;2,00;0,50;1,00;2,00;1,00;3,00;7,00;6,00;0,00;0,50;0,00;0,50;4,00;0,50;0,00;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,50;0,00
2022-06-26;18,00;44,00;6,00;8,00;51,00;44,00;6,00;8,00;51,00;57,00;3,00;3,00;2,00;4,00;41,00;2,00;1,00;2,00;2,00;1,00;4,00;6,00;5,00;0,00;0,50;0,50;0,00;4,00;0,50;0,50;0,50;0,00;0,50;0,50;0,50;0,50;0,00;0,00;0,00;0,00
2022-07-03;17,00;43,00;5,00;8,00;53,00;43,00;5,00;8,00;53,00;53,00;2,00;2,00;1,00;4,00;42,00;2,00;0,50;1,00;2,00;1,00;3,00;9,00;6,00;0,00;0,50;0,00;0,50;4,00;0,50;0,50;0,50;0,00;0,50;0,50;0,00;0,50;0,00;0,00;0,00;0,00
2022-07-10;19,00;43,00;6,00;11,00;54,00;43,00;6,00;11,00;54,00;62,00;2,00;2,00;1,00;3,00;41,00;2,00;0,50;2,00;1,00;2,00;4,00;6,00;4,00;0,50;0,50;0,50;0,50;3,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,50;0,00;0,00
